Number,Name,Parent (SMC),Parent name (SMC),Section,Region,Area,Island,Topo Section,County,Classification,Map 1:50k,Map 1:25k,Metres,Feet,Grid ref,Grid ref 10,Drop,Col grid ref,Col height,Feature,Observations,Survey,Climbed,Country,County Top,Revision,Comments,Streetmap/MountainViews,Google Maps,Hill-bagging,Xcoord,Ycoord,Latitude,Longitude,GridrefXY,_Section,Parent (Ma),Parent name (Ma),MVNumber,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,E,HHB,Sy,Fel,CoH,CoH=,CoU,CoU=,CoA,CoA=,CoL,CoL=,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,BL,Bg,Y,Cm,T100,xMT,xC,xG,xN,xDT,Dil,VL,A,Ca,Bin,O,Un,summit_ready_canonical_id,country_normalized,latitude_normalized,longitude_normalized,elevation_m_normalized,prominence_m_normalized,col_height_m_normalized,source_dataset,source_version,source_release_date,source_file_sha256,source_license,source_attribution,source_trust,final_verification_status,needs_review_reason,qa_status,qa_flags,data_priority,ai_fallback_allowed
15898,Bryn-Towy,,,32B,32B: Carmarthen to Vale of Neath,,,WS01 Brycheiniog-betws,Carmarthenshire [Sir Gaerfyrddin],0,159,177,81,266,SN428202,SN 42861 20272,57,SN429198,24,no feature,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=242858&Y=220267&SV=242858,220267&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.85881,-4.283341",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15898,242858,220267,51.85881,-4.283341,SN4285820267,32.2,2283,Mynydd Sylen,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15898,Wales,51.85881000,-4.28334100,81,57,24,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
15899,Pen Coed Rhedyn,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Newport,0,171,152,81,266,ST363893,,43,ST360896,38,,,,,W,,08-Jun-25,,"https://www.streetmap.co.uk/map?X=336300&Y=189300&SV=336300,189300&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.598926,-2.921075",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15899,336300,189300,51.598926,-2.921075,ST3630089300,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15899,Wales,51.59892600,-2.92107500,81,43,38,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15900,North Hill,,,32B,32B: Carmarthen to Vale of Neath,,,WS01 Brycheiniog-betws,Swansea,0,159,164,79,259,SS462935,,31,SS461930,48,,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=246200&Y=193500&SV=246200,193500&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.619257,-4.223016",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15900,246200,193500,51.619257,-4.223016,SS4620093500,32.2,2280,Mynydd y Betws,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15900,Wales,51.61925700,-4.22301600,79,31,48,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
15901,Llanllowell Hill,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Monmouthshire [Sir Fynwy],0,171,152,76,249,ST392980,ST 39298 98085,38,ST395981,38,no feature,,,,W,,15-Mar-15,,"https://www.streetmap.co.uk/map?X=339296&Y=198080&SV=339296,198080&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.678191,-2.879351",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15901,339296,198080,51.678191,-2.879351,ST3929698080,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15901,Wales,51.67819100,-2.87935100,76,38,38,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15902,Bryn Harddfan,,,32B,32B: Carmarthen to Vale of Neath,,,WS01 Brycheiniog-betws,Carmarthenshire [Sir Gaerfyrddin],0,159,164 178,76,249,SN549006,SN 54912 00682,51,SN 5399 0177,25,ground at NE end of Harddfan road alongside No 36A,,,,W,,24-Mar-25,,"https://www.streetmap.co.uk/map?X=254909&Y=200677&SV=254909,200677&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.686056,-4.100283",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15902,254909,200677,51.686056,-4.100283,SN5490900677,32.2,2283,Mynydd Sylen,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15902,Wales,51.68605600,-4.10028300,76,51,25,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15903,Rockfield Hill,,,32A,32A: Llandovery to Monmouth,,,WS04 Waunfach-black,Monmouthshire [Sir Fynwy],0,161,014W,73,239,SO486145,SO 48698 14586,34,SO484145,39,no feature: ground at field edge,,,,W,,02-Nov-15,,"https://www.streetmap.co.uk/map?X=348696&Y=214581&SV=348696,214581&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.827482,-2.745851",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15903,348696,214581,51.827482,-2.745851,SO4869614581,32.1,2272,Craig Syfyrddin - Edmund's Tump,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15903,Wales,51.82748200,-2.74585100,73,34,39,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15904,Red Hill,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Monmouthshire [Sir Fynwy],0,171,152,73,239,SO388005,SO 38855 00543,39,SO394002,34,no feature: ground by hedge,,,,W,,15-Mar-15,,"https://www.streetmap.co.uk/map?X=338853&Y=200538&SV=338853,200538&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.700241,-2.886189",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15904,338853,200538,51.700241,-2.886189,SO3885300538,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15904,Wales,51.70024100,-2.88618900,73,39,34,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
15905,Waltwood Hill,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Newport,0,171,152,68,223,ST386885,ST 38637 88588,46,ST394891,22,no feature: ground near reservoir,,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=338635&Y=188583&SV=338635,188583&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.592737,-2.887242",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15905,338635,188583,51.592737,-2.887242,ST3863588583,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15905,Wales,51.59273700,-2.88724200,68,46,22,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15906,Pen Crymlyn,,,32B,32B: Carmarthen to Vale of Neath,,,WS02 Fanfawr-fynyddau,Neath Port Talbot,0,170,165,67,220,SS699942,SS 69928 94221,37,SS701941,30,outcrop,,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=269925&Y=194216&SV=269925,194216&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.631675,-3.880787",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15906,269925,194216,51.631675,-3.880787,SS6992594216,32.2,2284,Mynydd Drumau,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15906,Wales,51.63167500,-3.88078700,67,37,30,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15907,Penyrheol,,,32B,32B: Carmarthen to Vale of Neath,,,WS01 Brycheiniog-betws,Swansea,0,159,164 178,66.4,218,SN588005,SN 58823 00539,33.2,SN 5976 0105,33.2,no feature: pasture,,,,W,,15-Dec-19,summit moved from SS586998 Oct 2014,"https://www.streetmap.co.uk/map?X=258820&Y=200534&SV=258820,200534&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.685768,-4.043688",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15907,258820,200534,51.685768,-4.043688,SN5882000534,32.2,2280,Mynydd y Betws,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15907,Wales,51.68576800,-4.04368800,66.4,33.2,33.2,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15908,The Circles,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Newport,0,171,152,66,217,ST353885,ST 35317 88538,40,ST355888,26,no feature,,,,W,,18-Oct-16,,"https://www.streetmap.co.uk/map?X=335315&Y=188533&SV=335315,188533&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.591916,-2.935153",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15908,335315,188533,51.591916,-2.935153,ST3531588533,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15908,Wales,51.59191600,-2.93515300,66,40,26,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15909,Pen Ty-coch,,,32C,32C: Neath to Chepstow,,,WS03 Penyfan-mynyddmaen,Monmouthshire [Sir Fynwy],0,171,152,65.9,216,ST352947,ST 35226 94724,31.6,ST 3529 9494,34.3,no feature,,,,W,,15-Dec-19,,"https://www.streetmap.co.uk/map?X=335224&Y=194719&SV=335224,194719&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.647519,-2.937612",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15909,335224,194719,51.647519,-2.937612,ST3522494719,32.3,2289,Coety Mountain [Coity Mountain] [Mynydd Coety],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15909,Wales,51.64751900,-2.93761200,65.9,31.6,34.3,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15910,Wilcrick Hill,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Newport,0,171 172,152 154,69,226,ST411878,ST 41111 87805,36,ST413880,33,no feature: ground in clearing,,,,W,,05-Dec-12,,"https://www.streetmap.co.uk/map?X=341109&Y=187800&SV=341109,187800&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.585962,-2.8514",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15910,341109,187800,51.585962,-2.8514,ST4110987800,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15910,Wales,51.58596200,-2.85140000,69,36,33,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15911,Alway,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Newport,0,171,152,64,210,ST344883,ST 34414 88315,35,ST342884,29,Reservoir compound boundary fence,,,,W,,23-Jun-16,,"https://www.streetmap.co.uk/map?X=334412&Y=188310&SV=334412,188310&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.589806,-2.948145",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15911,334412,188310,51.589806,-2.948145,ST3441288310,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15911,Wales,51.58980600,-2.94814500,64,35,29,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15912,Swanbridge Hill,,,32C,32C: Neath to Chepstow,,,WS02 Fanfawr-fynyddau,Vale of Glamorgan,0,171,151E,61,200,ST170678,ST 17070 67903,41,ST186699,20,no feature,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=317068&Y=167898&SV=317068,167898&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.40402,-3.19365",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15912,317068,167898,51.40402,-3.19365,ST1706867898,32.3,2288,Craig y Llyn,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15912,Wales,51.40402000,-3.19365000,61,41,20,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15913,Outer Head,,,32B,32B: Carmarthen to Vale of Neath,,Worms Head (t),IW02 Ramsey-caldey,Swansea,"0,SIB",159,164,56,184,SS383877,SS 38397 87736,56,Sea,0,outcrop,,obvious summit,,W,,18-Aug-16,,"https://www.streetmap.co.uk/map?X=238394&Y=187731&SV=238394,187731&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.565237,-4.333013",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15913,238394,187731,51.565237,-4.333013,SS3839487731,32.2,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15913,Wales,51.56523700,-4.33301300,56,56,0,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15914,Shelone Hill,,,32C,32C: Neath to Chepstow,,,WS02 Fanfawr-fynyddau,Neath Port Talbot,0,170,165,54,177,SS736944,SS 73623 94502,48,SS742950,6,large boulder,,,,W,,15-Mar-15,,"https://www.streetmap.co.uk/map?X=273620&Y=194497&SV=273620,194497&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.635044,-3.82753",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15914,273620,194497,51.635044,-3.82753,SS7362094497,32.3,2296,Foel Fynyddau,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15914,Wales,51.63504400,-3.82753000,54,48,6,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15915,Parkwall Hill,,,32C,32C: Neath to Chepstow,,,WS04 Waunfach-black,Monmouthshire [Sir Fynwy],0,162 172,014W,56.8,186,ST502907,ST 50284 90751,36,ST499912,21,ground by hedge,ground 600m WSW at ST 49709 90586 is 3m lower,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=350282&Y=190746&SV=350282,190746&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.613335,-2.71943",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15915,350282,190746,51.613335,-2.71943,ST5028290746,32.3,2298,Wentwood,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15915,Wales,51.61333500,-2.71943000,56.8,36,21,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15916,Tal-y-fan,,,32B,32B: Carmarthen to Vale of Neath,,,WS01 Brycheiniog-betws,Swansea,0,159,178,48,157,SN590052,SN 59069 05288,36,SN593049,12,no feature,summit is at N end of ridge near rocks,,,W,,30-Oct-14,,"https://www.streetmap.co.uk/map?X=259066&Y=205283&SV=259066,205283&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.728503,-4.042053",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15916,259066,205283,51.728503,-4.042053,SN5906605283,32.2,2280,Mynydd y Betws,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15916,Wales,51.72850300,-4.04205300,48,36,12,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15917,Inner Head,,,32B,32B: Carmarthen to Vale of Neath,,Worms Head (t),IW02 Ramsey-caldey,Swansea,0,159,164,47,154,SS393876,SS 39321 87611,43,SS391877,4,small grassy mound few metres N of path,,,,W,,02-Mar-24,,"https://www.streetmap.co.uk/map?X=239318&Y=187606&SV=239318,187606&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.564378,-4.319636",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15917,239318,187606,51.564378,-4.319636,SS3931887606,32.2,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15917,Wales,51.56437800,-4.31963600,47,43,4,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15918,Barry Island,,,32C,32C: Neath to Chepstow,,,WS02 Fanfawr-fynyddau,Vale of Glamorgan,"0,SIB",171,151E,41.6,136,ST120668,ST 12022 66822,33.5,ST111667,8.1,T-junction in alleyway,,,,W,,14-Feb-20,"Deemed to be a SIB because of its original, pre-shipyard, condition","https://www.streetmap.co.uk/map?X=312020&Y=166817&SV=312020,166817&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.39354,-3.265935",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15918,312020,166817,51.39354,-3.265935,ST1202066817,32.3,2288,Craig y Llyn,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15918,Wales,51.39354000,-3.26593500,41.6,33.5,8.1,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
15919,Burry Holms,,,32B,32B: Carmarthen to Vale of Neath,,Mono Tump island (t),IW02 Ramsey-caldey,Swansea,"0,SIB",159,164,35,115,SS398926,SS 39866 92606,35,Sea,0,no feature: grass,,,,W,,08-Jun-25,,"https://www.streetmap.co.uk/map?X=239863&Y=192601&SV=239863,192601&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.609409,-4.31406",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=15919,239863,192601,51.609409,-4.31406,SS3986392601,32.2,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:15919,Wales,51.60940900,-4.31406000,35,35,0,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
18634,Foel-y-Mwnt,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Cardiganshire [Ceredigion],0,145,0035E 198W,76,249,SN193520,SN 19350 52079,43,SN194519,33,outcrop,,obvious summit,,W,,27-Aug-12,,"https://www.streetmap.co.uk/map?X=219347&Y=252074&SV=219347,252074&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.137363,-4.641166",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=18634,219347,252074,52.137363,-4.641166,SN1934752074,31.3,2221,Rhos Ymryson,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:18634,Wales,52.13736300,-4.64116600,76,43,33,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
